Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-09-16,1.3716,1.4011,1.3704,1.38,77824317
2003-09-17,1.3811,1.3811,1.3493,1.3651,83723926
2003-09-18,1.3641,1.4187,1.3544,1.4124,73166009
2003-09-19,1.4124,1.4231,1.3837,1.3941,59582832
2003-09-22,1.369,1.3887,1.353,1.3628,52023230
2003-09-23,1.3589,1.3861,1.3506,1.3837,38318762
2003-09-24,1.3716,1.3766,1.3013,1.316,87162383
2003-09-25,1.3172,1.3195,1.2489,1.2605,166185757
2003-09-26,1.2528,1.3219,1.2431,1.2776,100285121
2003-09-29,1.3259,1.3259,1.2736,1.3148,105798988
2003-09-30,1.3013,1.3097,1.2619,1.279,82574268
2003-10-01,1.279,1.3026,1.2467,1.2827,68308693
2003-10-02,1.284,1.284,1.2515,1.2702,59033853
2003-10-03,1.2949,1.3493,1.29,1.3396,86674577
2003-10-06,1.3381,1.3778,1.3323,1.3754,77628754
2003-10-07,1.3615,1.4456,1.353,1.4333,120981108
2003-10-08,1.4346,1.453,1.4035,1.4231,124014704
2003-10-09,1.4394,1.4615,1.406,1.4469,100604945
2003-10-10,1.4505,1.4693,1.4431,1.4615,50580952
2003-10-13,1.4654,1.507,1.464,1.5037,80966332
2003-10-14,1.5011,1.5269,1.4936,1.516,79680073
2003-10-15,1.5343,1.5441,1.5174,1.5317,176987999
2003-10-16,1.4693,1.4704,1.3837,1.4346,282472143
2003-10-17,1.4431,1.4492,1.3837,1.4048,104094005
2003-10-20,1.3953,1.4408,1.3811,1.4333,80756585
2003-10-21,1.4382,1.4444,1.4048,1.431,51050105
2003-10-22,1.431,1.432,1.3998,1.4048,46751131
2003-10-23,1.4035,1.4283,1.3941,1.4187,47796365
2003-10-24,1.3928,1.411,1.3729,1.3953,63605701
2003-10-27,1.4048,1.4136,1.3874,1.3953,46869835
2003-10-28,1.3928,1.4666,1.3824,1.464,72820975
2003-10-29,1.4517,1.4749,1.4408,1.4628,77266981
2003-10-30,1.4801,1.4815,1.4124,1.4244,75266769
2003-10-31,1.4382,1.4418,1.406,1.4136,63112031
2003-11-03,1.4085,1.4382,1.406,1.4283,87613303
2003-11-04,1.4244,1.4256,1.3941,1.4149,72104037
2003-11-05,1.4085,1.4269,1.3861,1.4218,93292357
2003-11-06,1.4149,1.4283,1.3976,1.4269,114883202
2003-11-07,1.432,1.4346,1.3849,1.3887,60841486
2003-11-10,1.3849,1.3976,1.3482,1.3519,67775882
2003-11-11,1.3519,1.3589,1.3259,1.3298,62221734
2003-11-12,1.3259,1.4024,1.3259,1.3778,86946348
2003-11-13,1.3778,1.3928,1.353,1.3837,61555032
2003-11-14,1.3874,1.3953,1.3136,1.3244,68602370
2003-11-17,1.3183,1.3195,1.2926,1.3037,66035020
2003-11-18,1.3097,1.3172,1.2567,1.2605,77640949
2003-11-19,1.2691,1.2736,1.2501,1.2605,99703023
2003-11-20,1.2408,1.3013,1.2408,1.258,69320591
2003-11-21,1.2555,1.2702,1.2258,1.2515,70199705
2003-11-24,1.2654,1.3121,1.2641,1.3049,110463903
2003-11-25,1.3109,1.3109,1.2716,1.2762,78539999
2003-11-26,1.29,1.3049,1.2489,1.279,70916944
2003-11-28,1.279,1.3013,1.2665,1.2913,22014422
2003-12-01,1.2985,1.3493,1.2985,1.3406,104594372
2003-12-02,1.3331,1.3519,1.3219,1.3298,63660976
2003-12-03,1.3298,1.3482,1.2938,1.2985,55599236
2003-12-04,1.2985,1.3074,1.2814,1.3049,51478148
2003-12-05,1.29,1.3049,1.2802,1.2876,53861615
2003-12-08,1.2827,1.3013,1.2605,1.3,42885396
2003-12-09,1.3074,1.3109,1.2595,1.2619,39097515
2003-12-10,1.2619,1.2716,1.2321,1.258,78498297
2003-12-11,1.2489,1.3172,1.2477,1.3097,53058549
2003-12-12,1.316,1.316,1.2776,1.29,55741530
2003-12-15,1.3259,1.3259,1.2396,1.2457,112512048
2003-12-16,1.2467,1.2641,1.2359,1.2419,108186206
2003-12-17,1.2396,1.2419,1.2209,1.2271,79344367
2003-12-18,1.2284,1.2457,1.2284,1.2373,95734160
2003-12-19,1.2467,1.2605,1.2109,1.216,131217130
2003-12-22,1.2121,1.2284,1.1878,1.2258,109085628
2003-12-23,1.2295,1.2309,1.21,1.222,89249594
2003-12-24,1.2171,1.2702,1.2121,1.2605,51343363
2003-12-26,1.2567,1.2913,1.2555,1.2827,29998184
2003-12-29,1.2913,1.3062,1.2876,1.3049,67539976
2003-12-30,1.3074,1.3272,1.3049,1.3136,59264967
2003-12-31,1.3183,1.3298,1.3074,1.3195,50469019
2004-01-02,1.331,1.343,1.3074,1.3136,41845451
2004-01-05,1.3219,1.3824,1.3219,1.369,114279857
2004-01-06,1.3729,1.3837,1.3406,1.3628,147373835
2004-01-07,1.3641,1.4085,1.353,1.3941,169783365
2004-01-08,1.4097,1.4654,1.3976,1.4418,133167779
2004-01-09,1.4346,1.4887,1.406,1.4197,123656980
2004-01-12,1.4295,1.4815,1.4256,1.4654,141039441
2004-01-13,1.5246,1.5331,1.4725,1.4887,196441951
2004-01-14,1.5059,1.5148,1.4681,1.4936,179380624
2004-01-15,1.4149,1.4444,1.3887,1.411,294565037
2004-01-16,1.4197,1.4218,1.3953,1.4024,107857337
2004-01-20,1.3998,1.4072,1.3729,1.4035,91415049
2004-01-21,1.4011,1.4174,1.3837,1.3953,65573000
2004-01-22,1.3928,1.4085,1.369,1.369,59308684
2004-01-23,1.3729,1.4035,1.3729,1.3928,65720660
2004-01-26,1.3861,1.4231,1.3837,1.4206,78479385
2004-01-27,1.4218,1.4346,1.4072,1.4244,88835783
2004-01-28,1.4097,1.4431,1.3837,1.3901,79674319
2004-01-29,1.3964,1.4072,1.3704,1.3998,61534083
2004-01-30,1.4035,1.4124,1.3837,1.3928,53606358
2004-02-02,1.3861,1.4072,1.3628,1.3778,83155190
2004-02-03,1.3766,1.3824,1.3579,1.3742,52309414
2004-02-04,1.3579,1.3628,1.3396,1.3444,88397828
2004-02-05,1.3469,1.4149,1.3457,1.3837,102079993
2004-02-06,1.3849,1.4136,1.3824,1.4024,55932954
2004-02-09,1.3964,1.411,1.3887,1.3998,54463840
2004-02-10,1.3964,1.4269,1.3849,1.4187,73871985
2004-02-11,1.4244,1.4737,1.4231,1.4693,100834171
2004-02-12,1.4615,1.4801,1.4567,1.4654,53227960
2004-02-13,1.4725,1.4875,1.4085,1.4197,91413425
2004-02-17,1.4256,1.4492,1.4256,1.4295,49457345
2004-02-18,1.431,1.4469,1.4231,1.4358,40971914
2004-02-19,1.4382,1.4593,1.3837,1.3861,93468440
2004-02-20,1.3887,1.3901,1.3716,1.3824,80310551
2004-02-23,1.3849,1.3861,1.3519,1.3704,56148039
2004-02-24,1.3666,1.4035,1.3579,1.38,74941362
2004-02-25,1.3716,1.4136,1.3716,1.4072,79934590
2004-02-26,1.4097,1.431,1.4072,1.4218,57400026
2004-02-27,1.4174,1.4828,1.4161,1.4762,135644328
2004-03-01,1.4865,1.5,1.4737,1.4828,93209240
2004-03-02,1.479,1.4875,1.4666,1.4693,74260277
2004-03-03,1.4567,1.4936,1.4567,1.4762,65130913
2004-03-04,1.479,1.5566,1.4762,1.5528,191004919
2004-03-05,1.5395,1.6964,1.537,1.6507,445701995
2004-03-08,1.6531,1.6531,1.5926,1.6046,151268132
2004-03-09,1.5987,1.6812,1.5902,1.6731,178895560
2004-03-10,1.6652,1.7368,1.6627,1.7081,291319722
2004-03-11,1.6824,1.7304,1.6718,1.6755,172443938
2004-03-12,1.686,1.7147,1.6777,1.7013,95245907
2004-03-15,1.6692,1.6888,1.621,1.632,139362756
2004-03-16,1.6393,1.6417,1.568,1.5939,174310343
2004-03-17,1.6024,1.6283,1.5913,1.6169,119028160
2004-03-18,1.6011,1.6085,1.5787,1.5848,92889045
2004-03-19,1.5863,1.6627,1.5764,1.5963,118202789
2004-03-22,1.5668,1.6157,1.558,1.5963,121227470
2004-03-23,1.6,1.6046,1.5566,1.5606,111530909
2004-03-24,1.5616,1.5902,1.5593,1.574,123478914
2004-03-25,1.6111,1.6614,1.5987,1.659,163875369
2004-03-26,1.6614,1.6888,1.6614,1.6692,121463232
2004-03-29,1.6913,1.7271,1.6789,1.7237,97429209
2004-03-30,1.7198,1.7247,1.6875,1.7237,104038046
2004-03-31,1.7198,1.7271,1.6627,1.6692,112454998
2004-04-01,1.6602,1.6824,1.6429,1.6731,90218759
2004-04-02,1.712,1.7237,1.6812,1.6977,78972916
2004-04-05,1.6964,1.7515,1.6939,1.748,111576426
2004-04-06,1.712,1.7368,1.6925,1.7172,74638473
2004-04-07,1.7046,1.7094,1.6614,1.6848,73806045
2004-04-08,1.7225,1.7282,1.6789,1.7,69697363
2004-04-12,1.6977,1.7343,1.6964,1.7304,66695493
2004-04-13,1.7282,1.7304,1.6567,1.6614,126250406
2004-04-14,1.6507,1.6718,1.6235,1.6443,184974589
2004-04-15,1.7901,1.8258,1.7381,1.8086,509569079
2004-04-16,1.795,1.8086,1.7591,1.801,116569434
2004-04-19,1.7357,1.7752,1.7172,1.7504,206086979
2004-04-20,1.7421,1.7539,1.7013,1.712,102563449
2004-04-21,1.7036,1.7357,1.69,1.712,94276934
2004-04-22,1.7013,1.7395,1.6731,1.7147,99689439
2004-04-23,1.7147,1.7282,1.6705,1.7094,91370475
2004-04-26,1.7025,1.7059,1.6666,1.6741,66866794
2004-04-27,1.6812,1.6939,1.6482,1.6627,82122570
2004-04-28,1.6553,1.6679,1.6261,1.632,66877915
2004-04-29,1.632,1.6666,1.6034,1.6519,133307708
2004-04-30,1.6602,1.6639,1.5728,1.5913,134960735
2004-05-03,1.6046,1.6249,1.5889,1.61,86105826
2004-05-04,1.6085,1.6393,1.574,1.6134,81000028
2004-05-05,1.6169,1.6519,1.6024,1.6443,68708786
2004-05-06,1.6307,1.6519,1.5987,1.6406,76248334
2004-05-07,1.6406,1.7025,1.6393,1.6469,121221426
2004-05-10,1.621,1.6417,1.6011,1.6224,72319908
2004-05-11,1.6294,1.6789,1.6294,1.6755,88287635
2004-05-12,1.6531,1.6875,1.6195,1.6848,71000881
2004-05-13,1.6741,1.7108,1.6602,1.6789,66497187
2004-05-14,1.6731,1.686,1.632,1.6705,74582134
2004-05-17,1.6482,1.6705,1.6269,1.6443,86919189
2004-05-18,1.6639,1.6836,1.6541,1.6705,59614769
2004-05-19,1.6913,1.6977,1.6307,1.6333,108659331
2004-05-20,1.6429,1.6666,1.6333,1.6495,56784679
2004-05-21,1.6602,1.6789,1.6507,1.6731,52043415
2004-05-24,1.6812,1.7225,1.6731,1.6875,68160349
2004-05-25,1.6977,1.7603,1.6836,1.7539,92571318
2004-05-26,1.7468,1.7765,1.7282,1.7603,93203779
2004-05-27,1.7577,1.7655,1.7172,1.7395,68267363
2004-05-28,1.7331,1.7448,1.7159,1.7318,42155844
2004-06-01,1.7147,1.7408,1.7036,1.7318,52691589
2004-06-02,1.7304,1.801,1.7159,1.785,92203868
2004-06-03,1.7728,1.7887,1.7458,1.7527,72594008
2004-06-04,1.7629,1.8047,1.7603,1.7765,115464028
2004-06-07,1.7925,1.8506,1.7778,1.8391,85604526
2004-06-08,1.8467,1.8789,1.8405,1.8737,120241299
2004-06-09,1.857,1.8961,1.8518,1.8639,101025577
2004-06-10,1.8639,1.911,1.8639,1.8974,74517038
2004-06-14,1.8911,1.8936,1.8208,1.8592,70585840
2004-06-15,1.8676,1.922,1.8676,1.8949,128633634
